,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,35,MIA,NBA,PF,13,136,,,,91%,9%,+0.4,-5.2,6,0,9,0,1,0,17,0,3
Career,,,NBA,,13,136,,,,91%,9%,+0.4,-5.2,6,0,9,0,1,0,17,0,3
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIA,NBA,,13,136,,,,91%,9%,+0.4,-5.2,6,0,9,0,1,0,17,0,3
