Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,20,SEA,NBA,SG,52,NA,650,127,316,0.402,53,77,0.688,10,35,45,53,21,6,62,307
1976-77,21,SEA,NBA,PG,50,NA,516,81,223,0.363,39,53,0.736,13,32,45,60,13,4,48,201
Career,NA,,NBA,,102,NA,1166,208,539,0.386,92,130,0.708,23,67,90,113,34,10,110,508
