,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1986-87,24,SEA,NBA,,3,7,1,3,3,7,4,4,1,4,4,8,3,0,2,6,11,14.7
1987-88,25,SEA,NBA,,3,6,0,1,3,5,6,6,2,3,3,8,1,2,2,2,12,15.3
1988-89,26,POR,NBA,,5,11,3,6,5,11,1,2,1,4,4,5,1,0,1,1,12,11.3
1989-90,27,POR,NBA,,5,8,2,6,3,4,4,4,1,3,3,4,3,1,4,4,12,12.1
1990-91,28,POR,NBA,,3,3,0,1,3,3,0,0,0,0,0,3,0,0,2,0,6,5.8
1991-92,29,TOT,NBA,,2,3,0,1,2,2,0,0,0,0,0,1,0,0,2,0,4,2.7
1991-92,29,LAC,NBA,,2,3,0,1,2,2,0,0,0,0,0,1,0,0,2,0,4,2.7
Career,,,,,5,11,3,6,5,11,6,6,2,4,4,8,3,2,4,6,12,15.3
3 Seasons,,POR,NBA,,5,11,3,6,5,11,4,4,1,4,4,5,3,1,4,4,12,12.1
2 Seasons,,SEA,NBA,,3,7,1,3,3,7,6,6,2,4,4,8,3,2,2,6,12,15.3
1 Season,,LAC,NBA,,2,3,0,1,2,2,0,0,0,0,0,1,0,0,2,0,4,2.7
