,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,SAC,NBA,PF,70,2836,,,,91%,9%,+6.7,+1.6,92,46,114,35,190,0,669,41,90
2001-02,28,SAC,NBA,PF,54,2071,,,,91%,9%,+9.5,+3.4,76,42,73,28,164,0,567,41,37
2002-03,29,SAC,NBA,PF,67,2622,,,,96%,4%,+7.3,+1.9,100,62,94,36,165,0,818,39,56
2003-04,30,SAC,NBA,PF,23,831,,,,98%,2%,-0.4,-7.5,31,19,39,6,54,0,236,8,28
2004-05,31,TOT,NBA,PF,67,2370,,,,95%,5%,+0.9,+0.1,87,50,102,28,91,0,720,17,37
2004-05,31,SAC,NBA,PF,46,1668,,,,99%,1%,+1.2,-2.2,70,36,72,19,66,0,565,12,25
2004-05,31,PHI,NBA,PF,21,702,,,,85%,15%,+0.1,+1.2,17,14,30,9,25,0,155,5,12
2005-06,32,PHI,NBA,PF,75,2893,,,,81%,19%,-2.9,-3.3,80,56,104,24,136,4,556,27,54
2006-07,33,TOT,NBA,PF,61,1821,,,,78%,22%,+1.9,+1.6,60,20,75,9,78,6,404,12,24
2006-07,33,PHI,NBA,PF,18,544,,,,90%,10%,-1.6,+1.9,21,4,17,2,16,3,127,4,7
2006-07,33,DET,NBA,PF,43,1277,,,,72%,28%,+3.5,-1.7,39,16,58,7,62,3,277,8,17
2007-08,34,GSW,NBA,PF,9,126,,,,59%,41%,-8.4,-10.7,8,2,12,1,6,0,39,0,0
Career,,,NBA,,426,15570,,,,89%,11%,+3.5,+0.2,534,297,613,167,884,10,4009,185,326
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAC,NBA,,260,10028,,,,94%,6%,+5.9,+0.7,369,205,392,124,639,0,2855,141,236
3 seasons,,PHI,NBA,,114,4139,,,,83%,17%,-2.2,-1.9,118,74,151,35,177,7,838,36,73
1 season,,DET,NBA,,43,1277,,,,72%,28%,+3.5,-1.7,39,16,58,7,62,3,277,8,17
1 season,,GSW,NBA,,9,126,,,,59%,41%,-8.4,-10.7,8,2,12,1,6,0,39,0,0
