Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,24,DET,NBA,PF,7,NA,229,3.9,8.2,0.481,1.3,2,0.615,2.5,5.7,8.2,1.7,0.5,0.9,NA,3.6,9.1
1974-75,25,DET,NBA,PF,3,NA,115,5.3,10.3,0.515,3.1,5.9,0.526,2.5,5.6,8.1,4.7,0.3,1.6,NA,1.9,13.8
1975-76,26,DET,NBA,PF,9,NA,346,5.5,11.5,0.477,3,3.5,0.853,2.6,4.7,7.3,2.7,0.6,0.8,NA,2.8,14
1976-77,27,BOS,NBA,PF,9,NA,237,4.9,10.3,0.471,3.3,4.4,0.759,4.4,6.5,10.9,1.5,0.2,0.6,NA,4.4,13.1
Career,NA,,NBA,,28,NA,927,4.9,10.3,0.481,2.7,3.7,0.726,3,5.5,8.5,2.4,0.4,0.9,NA,3.3,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,19,NA,690,5,10.2,0.485,2.5,3.4,0.712,2.6,5.2,7.7,2.7,0.5,1,NA,2.9,12.4
1 season,NA,BOS,NBA,,9,NA,237,4.9,10.3,0.471,3.3,4.4,0.759,4.4,6.5,10.9,1.5,0.2,0.6,NA,4.4,13.1
