Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,24,DET,NBA,PF,7,NA,229,25,52,0.481,8,13,0.615,16,36,52,11,3,6,NA,23,58
1974-75,25,DET,NBA,PF,3,NA,115,17,33,0.515,10,19,0.526,8,18,26,15,1,5,NA,6,44
1975-76,26,DET,NBA,PF,9,NA,346,53,111,0.477,29,34,0.853,25,45,70,26,6,8,NA,27,135
1976-77,27,BOS,NBA,PF,9,NA,237,32,68,0.471,22,29,0.759,29,43,72,10,1,4,NA,29,86
Career,NA,,NBA,,28,NA,927,127,264,0.481,69,95,0.726,78,142,220,62,11,23,NA,85,323
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,19,NA,690,95,196,0.485,47,66,0.712,49,99,148,52,10,19,NA,56,237
1 season,NA,BOS,NBA,,9,NA,237,32,68,0.471,22,29,0.759,29,43,72,10,1,4,NA,29,86
