Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,24,DET,NBA,PF,7,NA,229,5.5,11.4,0.481,1.8,2.9,0.615,3.5,7.9,11.4,2.4,0.7,1.3,NA,5.1,12.8,NA,NA,97
1974-75,25,DET,NBA,PF,3,NA,115,7.2,13.9,0.515,4.2,8,0.526,3.4,7.6,11,6.3,0.4,2.1,NA,2.5,18.6,NA,NA,100
1975-76,26,DET,NBA,PF,9,NA,346,7,14.7,0.477,3.8,4.5,0.853,3.3,5.9,9.2,3.4,0.8,1.1,NA,3.6,17.8,NA,NA,109
1976-77,27,BOS,NBA,PF,9,NA,237,6,12.9,0.471,4.2,5.5,0.759,5.5,8.1,13.6,1.9,0.2,0.8,NA,5.5,16.3,NA,NA,100
Career,NA,,NBA,,28,NA,927,6.4,13.3,0.481,3.5,4.8,0.726,3.9,7.2,11.1,3.1,0.6,1.2,NA,4.3,16.3,NA,NA,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,19,NA,690,6.6,13.5,0.485,3.2,4.6,0.712,3.4,6.8,10.2,3.6,0.7,1.3,NA,3.9,16.4,NA,NA,104
1 season,NA,BOS,NBA,,9,NA,237,6,12.9,0.471,4.2,5.5,0.759,5.5,8.1,13.6,1.9,0.2,0.8,NA,5.5,16.3,NA,NA,100
