Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dario Šarić,,6.6,3.5,1
Lamar Odom,93.0,6.5,3.2,0.7
Dan Roundfield,91.6,6.9,3.9,1.3
Alex English,91.4,7,4,1.2
Khris Middleton,90.7,6.7,2.7,0.9
Tracy McGrady,89.9,6.6,3.3,2
Dave DeBusschere,89.7,6.6,3.6,0
Ersan İlyasova,89.6,5.8,3.8,1
Johnny Newman,88.3,6.7,3.1,0.3
Jerome Kersey,88.2,6.4,3.6,2.2
Pervis Ellison,88.0,6.9,4,0.4
