Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,24,NYK,NBA,NA,2,NA,NA,1,5,0.2,2,2,1,1,1,2,4
Career,NA,,NBA,NA,2,NA,NA,1,5,0.2,2,2,1,1,1,2,4
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,NA,2,NA,NA,1,5,0.2,2,2,1,1,1,2,4
