,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1950-51,24,NYK,NBA,,1,4,1,1,1,1,1,3
Career,,,,,1,4,1,1,1,1,1,3
