Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1950-51,24,NYK,NBA,NA,2,NA,NA,0.34,0.4,NA,NA,NA,NA,NA,0,0,0,NA
Career,NA,,NBA,NA,2,NA,NA,0.34,0.4,NA,NA,NA,NA,NA,0,0,0,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,NA,2,NA,NA,0.34,0.4,NA,NA,NA,NA,NA,0,0,0,NA
