Season,Team,Lg,Salary
1984-85,Cleveland Cavaliers,NBA,"$260,000"
1985-86,Cleveland Cavaliers,NBA,"$450,000"
1987-88,Utah Jazz,NBA,"$1,000,000"
Career,(may be incomplete),,"$1,710,000"
