Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,22,TOT,TOT,SG,36,403,6.4,0.434,0.014,0.618,NA,NA,7.2,8.5,19.3,21.4,NA,-0.1,0.2,0,0.006
1967-68,22,CHI,NBA,SG,3,11,4.3,0.286,NA,0,NA,NA,NA,13,NA,NA,NA,-0.1,0,-0.1,-0.248
1967-68,22,DLC,ABA,SG,33,392,6.5,0.44,0.015,0.65,NA,NA,7.2,8.4,19.3,21.4,NA,0,0.1,0.1,0.013
Career,NA,,TOT,,36,403,6.4,0.434,0.014,0.618,NA,NA,7.2,8.5,19.3,21.4,NA,-0.1,0.2,0,0.006
,NA,,ABA,,33,392,6.5,0.44,0.015,0.65,NA,NA,7.2,8.4,19.3,21.4,NA,0,0.1,0.1,0.013
,NA,,NBA,,3,11,4.3,0.286,NA,0,NA,NA,NA,13,NA,NA,NA,-0.1,0,-0.1,-0.248
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DLC,ABA,,33,392,6.5,0.44,0.015,0.65,NA,NA,7.2,8.4,19.3,21.4,NA,0,0.1,0.1,0.013
1 season,NA,CHI,NBA,,3,11,4.3,0.286,NA,0,NA,NA,NA,13,NA,NA,NA,-0.1,0,-0.1,-0.248
