Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,TOT,TOT,SG,36,NA,403,4.8,12.9,0.375,0,0.2,0,4.8,12.7,0.38,4.6,8,0.573,NA,NA,5.5,2.2,3.8,4.7,14.2
1967-68,22,CHI,NBA,SG,3,NA,11,6.5,22.9,0.286,NA,NA,NA,6.5,22.9,0.286,0,0,NA,NA,NA,6.5,3.3,NA,3.3,13.1
1967-68,22,DLC,ABA,SG,33,NA,392,4.8,12.6,0.38,0,0.2,0,4.8,12.4,0.385,4.7,8.2,0.573,NA,NA,5.5,2.2,3.9,4.8,14.2
Career,NA,,TOT,,36,NA,403,4.8,12.9,0.375,0,0.2,0,4.8,12.7,0.38,4.6,8,0.573,NA,NA,5.5,2.2,3.9,4.7,14.2
,NA,,ABA,,33,NA,392,4.8,12.6,0.38,0,0.2,0,4.8,12.4,0.385,4.7,8.2,0.573,NA,NA,5.5,2.2,3.9,4.8,14.2
,NA,,NBA,,3,NA,11,6.5,22.9,0.286,NA,NA,NA,6.5,22.9,0.286,0,0,NA,NA,NA,6.5,3.3,NA,3.3,13.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DLC,ABA,,33,NA,392,4.8,12.6,0.38,0,0.2,0,4.8,12.4,0.385,4.7,8.2,0.573,NA,NA,5.5,2.2,3.9,4.8,14.2
1 season,NA,CHI,NBA,,3,NA,11,6.5,22.9,0.286,NA,NA,NA,6.5,22.9,0.286,0,0,NA,NA,NA,6.5,3.3,NA,3.3,13.1
