,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,CHI,NBA,,1,4,,,,,0,0,,,1,1,,1,2
1967-68,22,DLC,ABA,,7,,0,,,,10,12,,,,,,,24
Career,,,TOT,,7,,,,,,10,12,,,,,,,24
,,,NBA,,1,4,,,,,0,0,,,1,1,,1,2
,,,ABA,,7,,0,,,,10,12,,,,,,,24
,,,,,,,,,,,,,,,,,,,
1 Season,,DLC,ABA,,7,,0,,,,10,12,,,,,,,24
1 Season,,CHI,NBA,,1,4,,,,,0,0,,,1,1,,1,2
