,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,CLE,NBA,C,24,616,.487,6.1,.991,.423,.299,.222,.047,.009,.491,.616,.400,.385,.455,.000,.535,.085,19,,.500,.000,0,0
2001-02,26,CLE,NBA,C,62,1329,.425,7.6,.991,.347,.270,.305,.069,.009,.429,.538,.359,.416,.205,.000,.556,.058,30,,.000,,0,0
2002-03,27,CLE,NBA,C,81,2432,.441,8.6,.996,.285,.277,.289,.143,.004,.443,.575,.395,.383,.398,.000,.600,.054,57,,.200,.000,2,0
2003-04,28,CLE,NBA,C,81,2539,.483,7.0,.993,.434,.220,.199,.140,.007,.484,.597,.382,.417,.393,.286,.651,.062,58,.500,.000,,0,0
2004-05,29,CLE,NBA,C,78,2615,.468,7.5,.993,.426,.208,.173,.186,.007,.469,.571,.377,.361,.440,.286,.654,.050,46,1.000,.000,,0,0
2005-06,30,CLE,NBA,C,78,2283,.506,6.9,.994,.445,.255,.134,.160,.006,.509,.631,.410,.319,.486,.000,.593,.057,47,,.000,,2,0
2006-07,31,CLE,NBA,C,78,2130,.485,7.9,.999,.402,.214,.168,.214,.001,.486,.605,.435,.391,.388,.000,.662,.038,28,,1.000,.000,0,0
2007-08,32,CLE,NBA,C,73,2222,.474,9.5,.999,.381,.134,.151,.332,.001,.475,.615,.398,.391,.384,.000,.578,.030,24,,.000,,0,0
2008-09,33,CLE,NBA,C,65,1765,.472,12.1,.946,.287,.112,.119,.428,.054,.477,.558,.457,.430,.442,.385,.697,.022,15,1.000,.897,.429,1,0
2009-10,34,CLE,NBA,C,64,1339,.443,12.1,.947,.313,.100,.066,.468,.053,.441,.620,.364,.276,.361,.478,.705,.027,11,1.000,.957,.455,0,0
2010-11,35,MIA,NBA,C,72,1145,.508,12.0,.997,.310,.103,.056,.527,.003,.509,.646,.576,.333,.435,.000,.679,.034,11,,.000,,0,0
Career,,,NBA,,756,20415,.471,8.6,.988,.372,.205,.181,.229,.012,.473,.595,.400,.385,.408,.313,.629,.047,346,.967,.625,.417,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 seasons,,CLE,NBA,,684,19270,.469,8.5,.987,.375,.209,.186,.217,.013,.471,.593,.397,.386,.406,.316,.626,.047,335,.967,.632,.417,5,0
1 season,,MIA,NBA,,72,1145,.508,12.0,.997,.310,.103,.056,.527,.003,.509,.646,.576,.333,.435,.000,.679,.034,11,,.000,,0,0
