Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,27,CLE,NBA,C,1,0,4:00,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,1,1,0
2004-05,29,CLE,NBA,C,1,0,16:38,5,8,0.625,0,0,NA,2,2,1,3,7,1,0,2,1,2,12
Career,NA,,NBA,,2,0,21,5,9,0.556,0,0,NA,2,2,1,3,7,1,0,2,2,3,12
