,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,CLE,NBA,C,24,616,,,,,100%,-1.3,+4.1,13,15,30,13,38,0,39,6,17
2001-02,26,CLE,NBA,C,62,1329,,,,,100%,-4.0,-0.3,23,20,96,27,125,0,158,19,42
2002-03,27,CLE,NBA,C,81,2432,,,,,100%,-9.0,+3.9,72,58,134,37,224,0,277,37,78
2003-04,28,CLE,NBA,C,81,2539,,,,,100%,-4.2,-3.2,43,49,155,23,193,0,237,31,82
2004-05,29,CLE,NBA,C,78,2615,,,,,100%,+2.4,+4.7,44,53,184,40,233,0,223,36,75
2005-06,30,CLE,NBA,C,78,2283,,,,,100%,+3.6,+2.3,28,44,152,33,171,18,206,40,51
2006-07,31,CLE,NBA,C,78,2130,,,,,100%,+5.3,+1.7,36,28,123,22,84,13,290,22,33
2007-08,32,CLE,NBA,C,73,2222,,,,,100%,+0.3,+0.8,42,37,133,21,108,0,238,16,41
2008-09,33,CLE,NBA,C,65,1765,,,,,100%,+14.4,+7.4,24,22,86,15,80,6,141,8,33
2009-10,34,CLE,NBA,C,64,1339,,,,4%,96%,+7.7,+0.5,14,15,102,22,41,1,108,5,21
2010-11,35,MIA,NBA,C,72,1145,,,,,100%,+9.8,+1.6,19,8,99,17,22,4,58,4,12
Career,,,NBA,,756,20415,,,,,100%,+1.7,+2.0,358,349,1294,270,1319,42,1975,224,485
,,,,,,,,,,,,,,,,,,,,,,
10 seasons,,CLE,NBA,,684,19270,,,,,100%,+1.2,+2.1,339,341,1195,253,1297,38,1917,220,473
1 season,,MIA,NBA,,72,1145,,,,,100%,+9.8,+1.6,19,8,99,17,22,4,58,4,12
