Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,24,IND,NBA,C,14,55,8.8,0.286,0,0.19,24.8,19.9,22.3,5.7,0,4,11.6,21.4,NA,-0.1,0.1,0,-0.015,NA,-5,-2.9,-7.8,-0.1
2013-14,25,PHO,NBA,C,80,1964,14.6,0.529,0,0.239,11.3,24.4,17.9,3.3,1.3,3.5,15.4,16.2,NA,1.2,2.8,4,0.098,NA,-1.4,0.1,-1.3,0.3
2014-15,26,TOT,NBA,C,73,1194,13.4,0.536,0,0.181,10.3,19.3,14.8,4.2,1.7,4.3,15.7,12,NA,0.9,1.7,2.6,0.103,NA,-1.5,1,-0.6,0.4
2014-15,26,PHO,NBA,C,54,1005,13.1,0.55,0,0.195,10.3,19.7,14.9,3.9,1.7,4.2,17.5,11.2,NA,0.8,1.4,2.1,0.102,NA,-1.7,1,-0.7,0.3
2014-15,26,MIL,NBA,C,19,189,15,0.488,0,0.136,10.4,17.4,13.9,6,1.6,4.9,8.8,16.3,NA,0.1,0.3,0.4,0.107,NA,-0.8,0.8,0.1,0.1
2015-16,27,MIL,NBA,C,61,870,17.4,0.606,0,0.253,12.5,18,15.2,2.9,1.2,4.9,13.4,15.5,NA,1.4,0.8,2.2,0.124,NA,-0.2,-1.3,-1.5,0.1
2016-17,28,TOT,NBA,C,45,484,8.4,0.518,0,0.424,9,13.3,11.1,6.1,1.9,2.4,21.6,13.1,NA,-0.1,0.5,0.5,0.045,NA,-5,0,-5,-0.4
2016-17,28,MIL,NBA,C,32,310,8,0.492,0,0.515,8.7,11.1,10,8.2,1.8,2.6,20.9,15.5,NA,-0.2,0.3,0.1,0.021,NA,-5.1,-0.2,-5.4,-0.3
2016-17,28,CHO,NBA,C,13,174,9,0.602,0,0.167,9.4,17.2,13.3,2.5,2,2,23.7,8.7,NA,0.1,0.2,0.3,0.087,NA,-4.8,0.4,-4.4,-0.1
2017-18,29,ATL,NBA,C,55,918,10.6,0.574,0,0.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,NA,0.1,0.7,0.9,0.046,NA,-3.7,-0.1,-3.8,-0.4
2018-19,30,ATL,NBA,C,18,173,18.9,0.654,0,0.625,9.5,14.3,11.8,14.7,1.6,2,14,16.7,NA,0.4,0.1,0.5,0.145,NA,1.6,0,1.6,0.2
Career,NA,,NBA,,346,5658,13.7,0.55,0,0.268,10.8,20.1,15.5,4.7,1.4,3.6,16.6,14.4,NA,3.9,6.7,10.6,0.09,NA,-1.9,0,-1.9,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHO,NBA,,134,2969,14.1,0.534,0,0.227,11,22.8,16.9,3.5,1.4,3.7,15.9,14.5,NA,2,4.1,6.1,0.099,NA,-1.5,0.4,-1.1,0.7
3 seasons,NA,MIL,NBA,,112,1369,14.9,0.564,0,0.283,11.3,16.3,13.9,4.5,1.4,4.4,14.4,15.6,NA,1.4,1.4,2.8,0.098,NA,-1.4,-0.8,-2.2,0
2 seasons,NA,ATL,NBA,,73,1091,11.9,0.592,0,0.395,9.4,17.7,13.5,8.4,1,2.7,21.4,13.4,NA,0.6,0.8,1.4,0.061,NA,-2.8,-0.1,-3,-0.3
1 season,NA,IND,NBA,,14,55,8.8,0.286,0,0.19,24.8,19.9,22.3,5.7,0,4,11.6,21.4,NA,-0.1,0.1,0,-0.015,NA,-5,-2.9,-7.8,-0.1
1 season,NA,CHO,NBA,,13,174,9,0.602,0,0.167,9.4,17.2,13.3,2.5,2,2,23.7,8.7,NA,0.1,0.2,0.3,0.087,NA,-4.8,0.4,-4.4,-0.1
