Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,27,PHI,NBA,PF,1,0,11:00,2,5,0.4,NA,NA,NA,0,0,NA,0,2,0,0,0,NA,2,4
Career,NA,,NBA,,1,0,11,2,5,0.4,NA,NA,NA,0,0,NA,0,2,0,0,0,NA,2,4
