Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,28,PHI,NBA,SF,3,NA,44.7,6,15.3,0.391,NA,NA,NA,6,15.3,0.391,0.391,2.7,3.3,0.8,2,4,6,4,3.7,0.7,NA,4.3,14.7
1976-77,29,PHI,NBA,SF,19,NA,21.7,2.9,5.6,0.523,NA,NA,NA,2.9,5.6,0.523,0.523,1.9,2.4,0.822,1.2,2.2,3.4,2.3,1.1,0.2,NA,2.1,7.8
1977-78,30,PHI,NBA,SF,10,NA,23.5,4.9,8.2,0.598,NA,NA,NA,4.9,8.2,0.598,0.598,3.8,4.3,0.884,1.7,2.9,4.6,3.6,1.5,0.1,1.2,2.2,13.6
1978-79,31,PHI,NBA,SF,9,NA,19.9,3.4,6.6,0.525,NA,NA,NA,3.4,6.6,0.525,0.525,1.4,1.7,0.867,1.3,2.6,3.9,1.8,0.7,0,1.2,2.2,8.3
1979-80,32,PHI,NBA,SF,17,NA,11.8,2.6,5.6,0.458,0,0,NA,2.6,5.6,0.458,0.458,1.5,1.6,0.893,0.6,1.2,1.8,0.8,0.5,0.3,0.9,1.3,6.6
1980-81,33,PHI,NBA,SF,16,NA,12.9,2,4.8,0.416,0,0.1,0,2,4.8,0.421,0.416,1.5,1.6,0.923,1.2,1.4,2.6,0.6,0.3,0.1,0.7,1,5.5
1981-82,34,PHI,NBA,SF,7,NA,7.1,1.7,3.1,0.545,0.1,0.1,1,1.6,3,0.524,0.568,0.7,1,0.714,0.6,1,1.6,0.9,0,0,0.6,0.7,4.3
1982-83,35,LAL,NBA,SF,8,NA,3.3,0.3,0.6,0.4,0,0,NA,0.3,0.6,0.4,0.4,0.4,0.4,1,0,0.1,0.1,0,0,0,0,0.8,0.9
Career,NA,,NBA,,89,NA,16.2,2.7,5.6,0.494,0,0,0.5,2.7,5.5,0.494,0.495,1.7,2,0.864,1,1.8,2.8,1.5,0.7,0.1,0.8,1.6,7.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,PHI,NBA,,81,NA,17.5,3,6,0.495,0,0.1,0.5,3,6,0.495,0.496,1.9,2.1,0.862,1.1,1.9,3,1.7,0.8,0.2,0.9,1.7,7.8
1 season,NA,LAL,NBA,,8,NA,3.3,0.3,0.6,0.4,0,0,NA,0.3,0.6,0.4,0.4,0.4,0.4,1,0,0.1,0.1,0,0,0,0,0.8,0.9
