Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,23,SEA,NBA,SF,5,NA,21,4.6,13.8,0.333,6.9,9.2,0.75,2.3,6.9,9.2,4.6,2.3,0,4.6,11.5,16.1,NA,90,101
Career,NA,,NBA,,5,NA,21,4.6,13.8,0.333,6.9,9.2,0.75,2.3,6.9,9.2,4.6,2.3,0,4.6,11.5,16.1,NA,90,101
