Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,23,SEA,NBA,SF,20,NA,97,7.1,14.6,0.484,4.7,8,0.588,6.1,8,14.2,3.3,0,2.4,7.6,7.6,18.9,NA,87,99
Career,NA,,NBA,,20,NA,97,7.1,14.6,0.484,4.7,8,0.588,6.1,8,14.2,3.3,0,2.4,7.6,7.6,18.9,NA,87,99
