Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Rich Rinaldi,,0.4,0,-0.2
Troy Hudson,75.2,0.5,0,-0.2
Stephen Graham,65.7,0.4,0,-0.1
Andre Barrett,65.6,0.4,0,-0.1
Jaren Jackson,64.4,0.4,0.1,-0.1
Sean Higgins,62.0,0.4,0,-0.1
Darrun Hilliard,55.3,0.5,0,-0.2
Michael Wilson,52.4,0.4,-0.1,-0.1
Ron Baker,49.3,0.5,-0.1,-0.1
Joe Young,46.5,0.5,-0.1,-0.1
Paul McCracken,36.0,0.5,0,0
