Season,Team,Lg,Salary
2015-16,Minnesota Timberwolves,NBA,"$1,282,080"
2016-17,Minnesota Timberwolves,NBA,"$1,339,680"
2017-18,Minnesota Timberwolves,NBA,"$1,471,382"
2018-19,Minnesota Timberwolves,NBA,"$2,444,053"
Career,(may be incomplete),,"$6,537,195"
