,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,19,MIN,NBA,PG,37,573,100%,,,,,-10.2,-8.1,14,18,19,1,16,4,243,3,12
2016-17,20,MIN,NBA,PG,60,774,99%,1%,,,,+1.6,+3.3,25,10,19,1,14,8,356,3,4
2017-18,21,MIN,NBA,PG,82,1467,97%,3%,,,,+6.4,+6.1,33,11,51,10,32,11,544,10,18
2018-19,22,MIN,NBA,PG,68,1560,99%,1%,,,,-0.3,+2.0,37,4,32,3,26,11,781,5,21
2019-20,23,MEM,NBA,PG,65,1232,100%,,,,,-1.8,-2.0,39,7,19,3,16,8,689,1,25
Career,,,NBA,,312,5606,99%,1%,,,,+0.4,+1.3,148,50,140,18,104,42,2613,22,80
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIN,NBA,,247,4374,98%,2%,,,,+1.0,+2.3,109,43,121,15,88,34,1924,21,55
1 season,,MEM,NBA,,65,1232,100%,,,,,-1.8,-2.0,39,7,19,3,16,8,689,1,25
