Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,WAT,NBA,,62,NA,NA,NA,NA,0.373,NA,NA,0.688,NA,NA,NA,NA
1951-52,26,MLH,NBA,SG,66,NA,1982,3.6,12.1,0.299,4.6,6.4,0.731,6.1,3.2,4.9,11.9
1952-53,27,TOT,NBA,SF,67,NA,1373,4,11.2,0.358,3.8,5.5,0.694,5.7,2.1,6,11.8
1952-53,27,MLH,NBA,,27,NA,667,4.7,11.8,0.397,3.6,5.8,0.626,5.3,1.9,5.5,13
1952-53,27,BLB,NBA,,23,NA,329,3.3,10.6,0.309,5,6.5,0.78,6.7,2.5,7.4,11.6
1952-53,27,FTW,NBA,SF,17,NA,377,3.4,10.6,0.324,3.1,4.1,0.744,5.5,2,5.4,9.9
Career,NA,,NBA,,195,NA,3355,3.8,11.7,0.339,4.3,6,0.706,5.9,2.7,5.3,11.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MLH,NBA,,93,NA,2649,3.9,12.1,0.324,4.4,6.2,0.707,5.9,2.9,5.1,12.2
1 season,NA,WAT,NBA,,62,NA,NA,NA,NA,0.373,NA,NA,0.688,NA,NA,NA,NA
1 season,NA,BLB,NBA,,23,NA,329,3.3,10.6,0.309,5,6.5,0.78,6.7,2.5,7.4,11.6
1 season,NA,FTW,NBA,,17,NA,377,3.4,10.6,0.324,3.1,4.1,0.744,5.5,2,5.4,9.9
