Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1986-87,23,PHO,NBA,SG,80,1561,11.2,0.526,0.123,0.346,3,10.1,6.6,29,2.1,0.2,27.5,14.5,NA,0.1,1.1,1.2,0.036,NA,-1.5,-0.3,-1.8,0.1
1987-88,24,PHO,NBA,SG,82,2243,15.9,0.569,0.096,0.306,3.5,9.6,6.6,31.5,2.3,0.3,18.5,15.3,NA,3.7,1.3,5,0.106,NA,1.4,0,1.4,1.9
1988-89,25,PHO,NBA,SG,78,2487,16.3,0.545,0.091,0.2,3.4,7.8,5.7,24.2,2.4,0.2,10.3,17.2,NA,4.9,2.8,7.7,0.149,NA,1.5,1.2,2.7,3
1989-90,26,PHO,NBA,SG,67,2278,19.6,0.596,0.109,0.224,4.4,10.3,7.5,21.7,2.4,0.3,11.2,20.2,NA,5.8,2.8,8.7,0.182,NA,3.1,1.5,4.6,3.8
1990-91,27,PHO,NBA,SG,80,2733,17.8,0.587,0.139,0.213,3.1,9.4,6.4,21.2,1.9,0.3,10.2,19.1,NA,6.9,2.8,9.7,0.171,NA,2.6,0.7,3.3,3.7
1991-92,28,PHO,NBA,SG,81,3078,18.9,0.592,0.152,0.254,4,10.3,7.3,19.3,2.5,0.6,11,20.9,NA,7.8,3.8,11.6,0.181,NA,3,1.3,4.3,4.9
1992-93,29,PHI,NBA,PG,79,2860,18.2,0.553,0.201,0.233,3.2,9.7,6.5,31.6,2.2,0.4,14,23.5,NA,4.5,1.8,6.3,0.106,NA,2.2,-0.5,1.7,2.6
1993-94,30,TOT,NBA,SG,80,2820,16.7,0.562,0.207,0.295,2.4,8.6,5.5,23.9,2.3,0.3,13.1,20.2,NA,5.1,1.8,6.9,0.117,NA,1.3,0.2,1.5,2.5
1993-94,30,PHI,NBA,SG,53,1994,16.3,0.547,0.232,0.285,2.3,9.4,5.8,25.5,2.4,0.3,14.6,20.5,NA,2.7,1,3.7,0.09,NA,0.8,0,0.8,1.4
1993-94,30,UTA,NBA,SG,27,826,17.6,0.598,0.145,0.318,2.7,6.6,4.7,20,2,0.3,9.1,19.4,NA,2.4,0.8,3.1,0.182,NA,2.5,0.7,3.2,1.1
1994-95,31,UTA,NBA,SG,81,2696,18.6,0.62,0.234,0.344,2.6,6.9,4.9,20.1,2.5,0.5,11.8,20.6,NA,7.2,2.9,10.1,0.179,NA,3,0.7,3.8,3.9
1995-96,32,UTA,NBA,SG,82,2588,19.1,0.619,0.253,0.33,3,6.8,5,21.2,2.2,0.6,11.2,20.1,NA,7.9,2.4,10.2,0.19,NA,3.8,0.6,4.4,4.2
1996-97,33,UTA,NBA,SG,82,2592,18.8,0.596,0.228,0.381,3.1,8.2,5.8,22.1,2.6,0.8,11.8,20.3,NA,7.2,3,10.2,0.19,NA,3,1,3.9,3.9
1997-98,34,UTA,NBA,SG,80,2460,19.3,0.587,0.153,0.389,3.5,9.7,6.8,23.9,2.4,0.5,12,20.8,NA,7.4,2.1,9.5,0.186,NA,3.3,0.5,3.7,3.6
1998-99,35,UTA,NBA,SG,48,1435,17.8,0.575,0.18,0.312,3,10.1,6.8,24.7,2,0.7,13.8,19.7,NA,3.5,1.8,5.3,0.176,NA,2.4,1,3.4,1.9
1999-00,36,UTA,NBA,SG,77,2133,16.3,0.59,0.19,0.247,2.9,7.4,5.2,16.3,1.7,0.6,12.3,19.9,NA,4.7,1.8,6.5,0.147,NA,2,-0.1,1.9,2.1
Career,NA,,NBA,,1077,33964,17.7,0.582,0.172,0.284,3.2,8.9,6.2,23.4,2.3,0.5,12.8,19.7,NA,76.6,32.2,108.9,0.154,NA,2.3,0.6,2.9,42.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,UTA,NBA,,477,14730,18.4,0.6,0.206,0.337,3,8,5.6,21.2,2.2,0.6,11.8,20.2,NA,40.2,14.8,55,0.179,NA,3,0.6,3.6,20.7
6 seasons,NA,PHO,NBA,,468,14380,17,0.576,0.122,0.243,3.6,9.6,6.7,23.9,2.3,0.3,13.2,18.2,NA,29.2,14.6,43.8,0.146,NA,1.9,0.8,2.8,17.4
2 seasons,NA,PHI,NBA,,132,4854,17.5,0.551,0.212,0.252,2.8,9.6,6.2,29.1,2.3,0.4,14.2,22.3,NA,7.2,2.8,10.1,0.1,NA,1.6,-0.3,1.3,4
