,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,SAC,NBA,SG,8,304,.368,11.0,.750,.426,.103,.044,.176,.250,.392,.552,.000,.667,.167,.294,.300,.103,6,.800,.353,.167,0,0
2001-02,31,SAC,NBA,SG,16,644,.409,15.2,.515,.326,.038,.030,.121,.485,.544,.698,.200,.500,.250,.266,.486,.061,8,1.000,.422,.296,1,0
2002-03,32,SAC,NBA,SG,12,381,.374,13.4,.758,.293,.111,.030,.323,.242,.413,.621,.091,.667,.313,.250,.452,.020,2,.833,.292,.286,0,0
2003-04,33,SAC,NBA,SG,12,461,.397,14.0,.766,.305,.064,.043,.355,.234,.398,.535,.222,.333,.320,.394,.581,.085,11,.846,.455,.467,1,0
Career,,,NBA,,48,1790,.391,13.7,.686,.327,.073,.036,.250,.314,.434,.604,.125,.500,.291,.297,.481,.066,27,.902,.399,.327,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAC,NBA,,48,1790,.391,13.7,.686,.327,.073,.036,.250,.314,.434,.604,.125,.500,.291,.297,.481,.066,27,.902,.399,.327,2,0
