,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,SAC,NBA,SG,81,2939,1%,89%,10%,,,+6.4,+1.0,76,41,74,16,91,0,623,16,60
2001-02,31,SAC,NBA,SG,81,2798,,94%,6%,,,+8.3,+1.2,99,36,87,17,74,0,718,16,43
2002-03,32,SAC,NBA,SG,80,2710,2%,96%,2%,,,+9.6,+9.4,86,31,78,17,48,0,814,9,21
2003-04,33,SAC,NBA,SG,82,2780,,84%,16%,,,+6.8,+4.5,93,35,70,14,57,0,785,8,21
2004-05,34,TOT,NBA,SG,52,1525,4%,92%,3%,,,+1.8,+2.4,74,14,38,7,28,0,434,5,17
2004-05,34,SAC,NBA,SG,31,996,3%,94%,3%,,,+5.5,+4.0,51,9,23,3,21,0,334,4,15
2004-05,34,ORL,NBA,SG,21,529,7%,89%,4%,,,-4.9,-2.5,23,5,15,4,7,0,100,1,2
2005-06,35,DAL,NBA,SG,7,185,,99%,2%,,,-2.0,-9.0,3,1,7,0,6,3,29,0,2
2006-07,36,LAC,NBA,SG,7,82,,32%,68%,,,-21.9,-21.8,4,1,5,0,2,0,19,0,1
Career,,,NBA,,390,13019,1%,91%,8%,,,+6.7,+3.4,435,159,359,71,306,3,3422,54,165
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAC,NBA,,355,12223,1%,91%,8%,,,+7.6,+4.0,405,152,332,67,291,0,3274,53,160
1 season,,ORL,NBA,,21,529,7%,89%,4%,,,-4.9,-2.5,23,5,15,4,7,0,100,1,2
1 season,,DAL,NBA,,7,185,,99%,2%,,,-2.0,-9.0,3,1,7,0,6,3,29,0,2
1 season,,LAC,NBA,,7,82,,32%,68%,,,-21.9,-21.8,4,1,5,0,2,0,19,0,1
