,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,22,SAC,NBA,PG,61,1135,.386,17.7,.516,.099,.175,.092,.150,.484,.409,.750,.256,.317,.418,.361,.372,.000,0,.590,.102,.455,0,0
2012-13,23,SAC,NBA,SG,69,967,.421,15.5,.619,.142,.213,.134,.130,.381,.423,.517,.414,.455,.302,.417,.393,.000,0,.662,.160,.440,0,0
2013-14,24,TOT,NBA,SG,49,519,.471,16.5,.630,.106,.194,.137,.194,.370,.469,.750,.386,.516,.364,.476,.224,.000,0,.525,.107,.889,1,0
2013-14,24,SAC,NBA,SG,41,463,.475,16.5,.631,.106,.202,.131,.192,.369,.464,.714,.375,.577,.342,.493,.207,.000,0,.500,.123,.889,1,0
2013-14,24,CHI,NBA,SG,8,56,.448,16.4,.621,.103,.138,.172,.207,.379,.500,1.000,.500,.200,.500,.364,.333,.000,0,.750,.000,,0,0
2014-15,25,NOP,NBA,PG,50,509,.380,13.7,.711,.217,.211,.133,.151,.289,.458,.528,.457,.409,.400,.188,.352,.000,0,.889,.250,.250,0,0
2015-16,26,TOT,NBA,SG,6,18,.400,13.8,.600,.200,.400,.000,.000,.400,.333,1.000,.000,,,.500,1.000,.000,0,1.000,.000,,0,0
2015-16,26,NOP,NBA,SG,4,13,.250,11.0,.750,.250,.500,.000,.000,.250,.333,1.000,.000,,,.000,1.000,.000,0,,.000,,0,0
2015-16,26,NYK,NBA,SG,2,5,1.000,25.0,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,1.000,.000,,0,0
2018-19,29,PHO,NBA,SG,6,65,.276,18.7,.552,.138,.138,.069,.207,.448,.500,1.000,.250,.500,.333,.000,.375,.000,0,,.231,.000,1,0
Career,,,NBA,,241,3213,.409,16.3,.595,.130,.195,.118,.152,.405,.434,.629,.360,.424,.369,.372,.347,.000,0,.617,.137,.451,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,171,2565,.416,16.6,.577,.117,.195,.116,.150,.423,.426,.634,.346,.434,.361,.402,.344,.000,0,.598,.126,.518,1,0
2 seasons,,NOP,NBA,,54,522,.376,13.6,.712,.218,.218,.129,.147,.288,.455,.541,.432,.409,.400,.184,.364,.000,0,.889,.245,.250,0,0
1 season,,CHI,NBA,,8,56,.448,16.4,.621,.103,.138,.172,.207,.379,.500,1.000,.500,.200,.500,.364,.333,.000,0,.750,.000,,0,0
1 season,,PHO,NBA,,6,65,.276,18.7,.552,.138,.138,.069,.207,.448,.500,1.000,.250,.500,.333,.000,.375,.000,0,,.231,.000,1,0
1 season,,NYK,NBA,,2,5,1.000,25.0,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,1.000,.000,,0,0
