,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,22,SAC,NBA,PG,61,1135,76%,24%,,,,-10.4,-6.7,33,22,41,3,20,2,244,2,27
2012-13,23,SAC,NBA,SG,69,967,47%,53%,1%,,,-5.1,+0.4,24,17,37,8,38,3,214,10,28
2013-14,24,TOT,NBA,SG,49,519,68%,32%,,,,-2.5,-2.0,25,17,21,0,9,3,140,2,10
2013-14,24,SAC,NBA,SG,41,463,70%,30%,,,,-6.6,-3.9,23,15,17,0,9,3,133,2,8
2013-14,24,CHI,NBA,SG,8,56,50%,50%,,,,+31.3,+29.6,2,2,4,0,0,0,7,0,2
2014-15,25,NOP,NBA,PG,50,509,88%,12%,,,,+4.1,+3.2,19,12,25,0,17,3,132,6,6
2015-16,26,TOT,NBA,SG,6,18,,51%,50%,,,-76.3,-73.1,0,2,2,0,2,0,0,0,0
2015-16,26,NOP,NBA,SG,4,13,,32%,69%,,,-80.8,-77.2,0,1,1,0,0,0,0,0,0
2015-16,26,NYK,NBA,SG,2,5,,100%,,,,-66.4,-63.6,0,1,1,0,2,0,0,0,0
2018-19,29,PHO,NBA,SG,6,65,32%,53%,15%,,,-26.3,-17.6,0,0,3,1,3,0,18,0,1
Career,,,NBA,,241,3213,66%,33%,1%,,,-5.9,-2.9,101,70,129,12,89,11,748,20,72
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,171,2565,64%,36%,,,,-7.7,-3.5,80,54,95,11,67,8,591,14,63
2 seasons,,NOP,NBA,,54,522,86%,13%,2%,,,+2.0,+1.2,19,13,26,0,17,3,132,6,6
1 season,,CHI,NBA,,8,56,50%,50%,,,,+31.3,+29.6,2,2,4,0,0,0,7,0,2
1 season,,PHO,NBA,,6,65,32%,53%,15%,,,-26.3,-17.6,0,0,3,1,3,0,18,0,1
1 season,,NYK,NBA,,2,5,,100%,,,,-66.4,-63.6,0,1,1,0,2,0,0,0,0
