Season,Team,Lg,Salary
2007-08,New York Knicks,NBA,"$810,000"
2008-09,Atlanta Hawks,NBA,"$797,581"
2009-10,Atlanta Hawks,NBA,"$855,189"
Career,(may be incomplete),,"$2,462,770"
