,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,22,NYK,NBA,SG,4,71,.200,13.5,.733,.200,.267,.067,.200,.267,.273,.667,.000,.000,.333,.000,1.000,.000,0,,.250,.000,0,0
2011-12,23,NYK,NBA,SG,5,115,.484,11.1,.839,.226,.290,.161,.161,.161,.538,.857,.444,.200,.600,.200,.500,.097,3,1.000,.800,.250,0,0
2013-14,25,TOR,NBA,SF,3,26,.000,4.0,1.000,.500,.500,.000,.000,.000,.000,.000,.000,,,,,.000,0,,,,0,0
Career,,,NBA,,12,212,.375,11.6,.813,.229,.292,.125,.167,.188,.436,.727,.286,.167,.500,.111,.588,.063,3,1.000,.556,.200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NYK,NBA,,9,186,.391,11.9,.804,.217,.283,.130,.174,.196,.459,.800,.308,.167,.500,.111,.588,.065,3,1.000,.556,.200,0,0
1 season,,TOR,NBA,,3,26,.000,4.0,1.000,.500,.500,.000,.000,.000,.000,.000,.000,,,,,.000,0,,,,0,0
