,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,NYK,NBA,SG,82,2541,,76%,24%,,,+2.0,+2.3,49,32,53,9,68,13,374,13,36
2011-12,23,NYK,NBA,SG,66,1894,,49%,50%,2%,,+5.8,+6.0,55,25,42,12,63,7,383,13,36
2012-13,24,TOR,NBA,SF,51,1037,,1%,56%,43%,,0.0,+2.1,14,16,30,5,26,3,143,7,21
2013-14,25,TOR,NBA,SF,30,322,,7%,78%,15%,,-0.1,-4.1,5,2,13,0,12,2,47,3,6
2014-15,26,TOR,NBA,SF,26,216,2%,11%,87%,,,-19.0,-23.5,4,2,4,0,3,2,35,1,2
Career,,,NBA,,255,6010,,48%,43%,9%,,+2.0,+2.2,127,77,142,26,172,27,982,37,101
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NYK,NBA,,148,4435,,64%,35%,1%,,+3.6,+3.9,104,57,95,21,131,20,757,26,72
3 seasons,,TOR,NBA,,107,1575,,3%,65%,32%,,-2.6,-2.7,23,20,47,5,41,7,225,11,29
