,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,18,UCLA,26,,45,109,7,25,6,21,,65,92,6,2,,,103,.413,.280,.286,,4.0,2.5,3.5
2002-03,19,UCLA,21,545,62,152,10,32,19,37,,63,68,16,1,,,153,.408,.313,.514,26.0,7.3,3.0,3.2
2003-04,20,UCLA,28,943,81,196,6,27,41,74,,105,155,16,2,,,209,.413,.222,.554,33.7,7.5,3.8,5.5
2005-06,22,UCLA,31,850,84,168,22,56,45,58,,101,71,27,2,,,235,.500,.393,.776,27.4,7.6,3.3,2.3
Career,,,106,2338,272,625,45,140,111,190,,334,386,65,7,,,700,.435,.321,.584,29.2,6.6,3.2,3.6
