,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1993-94,18,TENNESSEE,27,848,149,405,49,176,57,81,,97,49,41,5,45,78,404,.368,.278,.704,31.4,15.0,3.6,1.8
1995-96,20,CALIFORNIA,28,703,146,339,40,119,106,134,,73,44,41,7,59,71,438,.431,.336,.791,25.1,15.6,2.6,1.6
1996-97,21,CALIFORNIA,26,824,224,486,38,126,158,200,,105,56,44,6,87,68,644,.461,.302,.790,31.7,24.8,4.0,2.2
Career,,,81,2375,519,1230,127,421,321,415,,275,149,126,18,191,217,1486,.422,.302,.773,29.3,18.3,3.4,1.8
