Season,Team,Lg,Salary
1997-98,Atlanta Hawks,NBA,"$723,840"
1998-99,Atlanta Hawks,NBA,"$832,440"
1999-00,Houston Rockets,NBA,"$941,040"
Career,(may be incomplete),,"$2,497,320"
