Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,LAC,NBA,SF,50,36,1288,5.1,11.3,0.449,1,2.7,0.365,4.1,8.6,0.476,2.9,3.7,0.782,1.6,3.3,4.9,2.3,2.2,0.6,1.5,4,14.1
1999-00,24,LAC,NBA,SG,73,39,2317,5.7,14.2,0.398,1.5,4.4,0.335,4.2,9.9,0.426,2.3,3,0.791,1.3,3,4.3,1.9,1.2,0.5,1.6,3.2,15.1
2000-01,25,TOT,NBA,SF-SG,62,34,1556,4.4,12.3,0.357,1.1,4.2,0.272,3.2,8.1,0.4,2,2.5,0.802,1.2,2.8,4,1.8,1.2,0.5,1.5,3.6,11.8
2000-01,25,LAC,NBA,SG,14,12,333,4.3,13.3,0.325,1.1,5,0.217,3.2,8.3,0.39,1.9,2.5,0.783,1.7,2.8,4.5,1.2,1.1,0.4,1.1,3,11.7
2000-01,25,WAS,NBA,SF,48,22,1223,4.4,12,0.366,1.1,3.9,0.291,3.2,8,0.403,2,2.4,0.807,1,2.8,3.9,1.9,1.2,0.5,1.6,3.7,11.9
2001-02,26,WAS,NBA,SF,70,9,1498,4.4,10.1,0.435,0.3,1.1,0.277,4.1,9,0.455,1.5,2.2,0.688,2.5,5.1,7.6,2.2,1.5,0.5,1.2,3.9,10.6
Career,NA,,NBA,,255,118,6659,5,12.3,0.404,1,3.3,0.316,3.9,9,0.436,2.2,2.8,0.772,1.6,3.5,5.1,2,1.4,0.5,1.5,3.6,13.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAC,NBA,,137,87,3938,5.4,13.2,0.406,1.3,3.9,0.329,4.1,9.3,0.438,2.5,3.2,0.787,1.4,3.1,4.5,2,1.5,0.5,1.5,3.4,14.5
2 seasons,NA,WAS,NBA,,118,31,2721,4.4,11,0.401,0.7,2.4,0.287,3.7,8.6,0.433,1.7,2.3,0.744,1.9,4.1,5.9,2.1,1.3,0.5,1.4,3.9,11.2
