,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,TOT,NBA,SF-SG,62,1556,,26%,74%,,,-6.6,-1.6,26,18,63,14,45,0,163,8,28
2000-01,25,LAC,NBA,SG,14,333,1%,90%,9%,,,-9.4,-6.6,2,5,13,1,11,0,22,3,7
2000-01,25,WAS,NBA,SF,48,1223,,9%,91%,,,-5.9,+2.0,24,13,50,13,34,0,141,5,21
2001-02,26,WAS,NBA,SF,70,1498,1%,10%,66%,23%,,-0.1,+2.1,20,12,69,14,45,0,202,10,22
Career,,,NBA,,132,3054,,18%,70%,11%,,-3.4,+0.2,46,30,132,28,90,0,365,18,50
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,WAS,NBA,,118,2721,,9%,77%,13%,,-2.7,+2.1,44,25,119,27,79,0,343,15,43
1 season,,LAC,NBA,,14,333,1%,90%,9%,,,-9.4,-6.6,2,5,13,1,11,0,22,3,7
