Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1993-94,22,SAC,NBA,PG,19,499,8.4,0.421,0.11,0.205,1.3,6.3,3.7,33.1,1.3,0.1,23.2,17.5,NA,-0.6,0.1,-0.5,-0.044,NA,-3.3,-3,-6.4,-0.6
1994-95,23,SAC,NBA,PG,68,1105,7.7,0.449,0.268,0.268,1.5,5.8,3.7,30.6,1.4,0,25.7,17.2,NA,-1.1,0.8,-0.3,-0.014,NA,-3.1,-1.5,-4.6,-0.7
1995-96,24,SAC,NBA,PG,72,1059,6.5,0.411,0.33,0.37,1.3,6.9,4.1,29.5,1.4,0.2,24.3,14.7,NA,-0.7,0.4,-0.3,-0.013,NA,-4.1,-1.8,-5.9,-1
1996-97,25,SAC,NBA,PG,49,632,10.4,0.482,0.36,0.424,1.6,5.4,3.5,33.8,2.3,0.4,27.1,14.4,NA,0.1,0.3,0.4,0.031,NA,-2.1,-1.1,-3.2,-0.2
1997-98,26,TOT,NBA,PG,61,875,9,0.461,0.092,0.319,1.5,7.1,4.3,31.2,1.4,0,24.1,18.2,NA,-0.6,0,-0.5,-0.029,NA,-3.7,-2.9,-6.6,-1
1997-98,26,SAC,NBA,PG,34,417,10.2,0.488,0.13,0.322,1.8,7.9,4.8,30.1,1.6,0,24.2,18.5,NA,-0.2,0.2,0,0.001,NA,-3.2,-1.9,-5.1,-0.3
1997-98,26,VAN,NBA,PG,27,458,7.9,0.435,0.057,0.317,1.3,6.3,3.8,32.2,1.1,0,23.9,17.9,NA,-0.4,-0.2,-0.5,-0.056,NA,-4.1,-3.9,-8,-0.7
Career,NA,,NBA,,269,4170,8.1,0.443,0.23,0.313,1.5,6.3,3.9,31.2,1.5,0.1,24.9,16.4,NA,-2.9,1.7,-1.2,-0.014,NA,-3.4,-2,-5.3,-3.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SAC,NBA,,242,3712,8.2,0.444,0.253,0.312,1.5,6.4,3.9,31.1,1.5,0.1,25,16.2,NA,-2.5,1.8,-0.6,-0.008,NA,-3.3,-1.8,-5,-2.9
1 season,NA,VAN,NBA,,27,458,7.9,0.435,0.057,0.317,1.3,6.3,3.8,32.2,1.1,0,23.9,17.9,NA,-0.4,-0.2,-0.5,-0.056,NA,-4.1,-3.9,-8,-0.7
