Season,Team,Lg,Salary
1993-94,Sacramento Kings,NBA,"$1,616,000"
1994-95,Sacramento Kings,NBA,"$2,100,000"
1995-96,Sacramento Kings,NBA,"$2,584,000"
1996-97,Sacramento Kings,NBA,"$3,068,000"
1997-98,Sacramento Kings,NBA,"$3,552,000"
1998-99,Vancouver Grizzlies,NBA,"$4,030,000"
Career,(may be incomplete),,"$16,950,000"
