Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,24,MNL,NBA,C,72,NA,1255,6.8,16.1,0.423,3.3,4.7,0.695,12,1.5,6,16.9
1954-55,25,MNL,NBA,C,70,NA,2361,7.9,18.2,0.435,4.2,6.1,0.686,12.2,1.5,4,20
1955-56,26,MNL,NBA,C,71,NA,2518,8.5,19.6,0.434,4.8,6.7,0.721,14.2,2.3,3.5,21.8
1956-57,27,MNL,NBA,C,69,NA,2492,8.3,19.5,0.426,4.1,5.8,0.717,13.5,2,3.6,20.7
1957-58,28,CIN,NBA,C,71,NA,2589,9.4,21.4,0.441,4.2,5.6,0.743,12,1.9,3.3,23.1
1958-59,29,STL,NBA,C,70,NA,1599,9.1,19.9,0.454,4.6,5.6,0.82,13.6,2,4.9,22.7
1959-60,30,STL,NBA,C,68,NA,1953,10.1,21.6,0.468,5.8,7.1,0.821,13.3,2.3,4.6,26.1
1960-61,31,STL,NBA,C,67,NA,2111,10.2,22.5,0.453,4.7,5.6,0.83,11.5,2.9,4.2,25.1
1961-62,32,STL,NBA,C,40,NA,1192,10.3,21.9,0.471,4.7,5.6,0.829,10.6,2.1,4.1,25.3
1962-63,33,BOS,NBA,C,61,NA,568,10.2,23.8,0.428,4.6,6.2,0.745,11.2,1.7,8.7,25
1963-64,34,BOS,NBA,C,45,NA,437,10.5,25.1,0.42,3.7,4.7,0.789,10.4,2,8.2,24.8
Career,NA,,NBA,,704,NA,19075,9,20.4,0.443,4.5,5.9,0.757,12.6,2.1,4.3,22.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,282,NA,8626,8,18.7,0.43,4.2,6,0.707,13.1,1.9,4,20.3
4 seasons,NA,STL,NBA,,245,NA,6855,9.9,21.6,0.461,5,6,0.825,12.4,2.4,4.5,24.9
2 seasons,NA,BOS,NBA,,106,NA,1005,10.4,24.4,0.424,4.2,5.6,0.761,10.9,1.8,8.5,24.9
1 season,NA,CIN,NBA,,71,NA,2589,9.4,21.4,0.441,4.2,5.6,0.743,12,1.9,3.3,23.1
