Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1953-54,24,MNL,NBA,C,72,1255,20.7,0.465,0.293,NA,NA,NA,NA,NA,2.5,2.7,5.2,0.2
1954-55,25,MNL,NBA,C,70,2361,21,0.479,0.334,NA,NA,NA,NA,NA,4.9,3.6,8.5,0.173
1955-56,26,MNL,NBA,C,71,2518,23.5,0.484,0.342,NA,NA,NA,NA,NA,5.6,2.5,8.1,0.155
1956-57,27,MNL,NBA,C,69,2492,21.9,0.471,0.296,NA,NA,NA,NA,NA,5,3.2,8.2,0.157
1957-58,28,CIN,NBA,C,71,2589,22.2,0.483,0.263,NA,NA,NA,NA,NA,6.6,3.4,10.1,0.187
1958-59,29,STL,NBA,C,70,1599,22.3,0.507,0.282,NA,NA,NA,NA,NA,4.7,1.8,6.5,0.194
1959-60,30,STL,NBA,C,68,1953,23.3,0.527,0.328,NA,NA,NA,NA,NA,7.1,1.9,9,0.221
1960-61,31,STL,NBA,C,67,2111,20.5,0.502,0.249,NA,NA,NA,NA,NA,5.1,3.4,8.5,0.193
1961-62,32,STL,NBA,C,40,1192,19.5,0.519,0.258,NA,NA,NA,NA,NA,3.1,0.5,3.6,0.145
1962-63,33,BOS,NBA,C,61,568,16.2,0.471,0.261,NA,NA,NA,NA,NA,0.3,1.3,1.6,0.139
1963-64,34,BOS,NBA,C,45,437,16.8,0.456,0.187,NA,NA,NA,NA,NA,0.1,1.2,1.3,0.145
Career,NA,,NBA,,704,19075,21.6,0.491,0.291,NA,NA,NA,NA,NA,45.2,25.4,70.6,0.178
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,282,8626,21.9,0.476,0.32,NA,NA,NA,NA,NA,18,12,30,0.167
4 seasons,NA,STL,NBA,,245,6855,21.6,0.513,0.28,NA,NA,NA,NA,NA,20.1,7.5,27.6,0.193
2 seasons,NA,BOS,NBA,,106,1005,16.5,0.464,0.228,NA,NA,NA,NA,NA,0.5,2.5,3,0.142
1 season,NA,CIN,NBA,,71,2589,22.2,0.483,0.263,NA,NA,NA,NA,NA,6.6,3.4,10.1,0.187
