Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,24,MNL,NBA,C,72,NA,1255,237,560,0.423,114,164,0.695,419,51,210,588
1954-55,25,MNL,NBA,C,70,NA,2361,519,1192,0.435,273,398,0.686,802,100,262,1311
1955-56,26,MNL,NBA,C,71,NA,2518,594,1370,0.434,338,469,0.721,992,164,245,1526
1956-57,27,MNL,NBA,C,69,NA,2492,574,1348,0.426,286,399,0.717,932,139,251,1434
1957-58,28,CIN,NBA,C,71,NA,2589,679,1540,0.441,301,405,0.743,862,134,236,1659
1958-59,29,STL,NBA,C,70,NA,1599,402,885,0.454,205,250,0.82,605,91,216,1009
1959-60,30,STL,NBA,C,68,NA,1953,550,1174,0.468,316,385,0.821,721,127,248,1416
1960-61,31,STL,NBA,C,67,NA,2111,599,1321,0.453,273,329,0.83,677,172,248,1471
1961-62,32,STL,NBA,C,40,NA,1192,341,724,0.471,155,187,0.829,350,68,136,837
1962-63,33,BOS,NBA,C,61,NA,568,161,376,0.428,73,98,0.745,177,27,137,395
1963-64,34,BOS,NBA,C,45,NA,437,128,305,0.42,45,57,0.789,126,24,100,301
Career,NA,,NBA,,704,NA,19075,4784,10795,0.443,2379,3141,0.757,6663,1097,2289,11947
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,282,NA,8626,1924,4470,0.43,1011,1430,0.707,3145,454,968,4859
4 seasons,NA,STL,NBA,,245,NA,6855,1892,4104,0.461,949,1151,0.825,2353,458,848,4733
2 seasons,NA,BOS,NBA,,106,NA,1005,289,681,0.424,118,155,0.761,303,51,237,696
1 season,NA,CIN,NBA,,71,NA,2589,679,1540,0.441,301,405,0.743,862,134,236,1659
