Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,24,MNL,NBA,C,13,NA,265,7.3,16.3,0.45,3.8,7.9,0.483,17.1,1,5,18.5
1954-55,25,MNL,NBA,C,7,NA,197,8,17.9,0.449,5.3,7.3,0.725,11.7,0.5,5.8,21.4
1955-56,26,MNL,NBA,C,3,NA,69,9.9,20.3,0.487,9.9,16.7,0.594,13,3.1,6.8,29.7
1956-57,27,MNL,NBA,C,5,NA,181,10.1,23.5,0.432,3.8,5.2,0.731,9.3,2.2,4.2,24.1
1957-58,28,CIN,NBA,C,2,NA,72,6,15.5,0.387,4.5,7,0.643,10.5,0.5,4.5,16.5
1958-59,29,STL,NBA,C,6,NA,161,7.8,15.7,0.5,4.9,6.3,0.786,13.2,1.8,5.1,20.6
1959-60,30,STL,NBA,C,14,NA,426,8,20.5,0.393,4.7,5.7,0.824,12.8,3.3,4.5,20.8
1960-61,31,STL,NBA,C,8,NA,191,8.7,21.5,0.404,5.8,8.9,0.66,9.8,2.1,4.3,23.2
1962-63,33,BOS,NBA,C,6,NA,40,6.3,23.4,0.269,3.6,5.4,0.667,4.5,0.9,11.7,16.2
1963-64,34,BOS,NBA,C,5,NA,40,7.2,30.6,0.235,3.6,3.6,1,6.3,1.8,7.2,18
Career,NA,,NBA,,69,NA,1642,8.1,19.6,0.416,4.8,7.1,0.684,12.2,2,5.1,21.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,STL,NBA,,28,NA,778,8.1,19.7,0.413,5,6.6,0.762,12.1,2.7,4.6,21.3
4 seasons,NA,MNL,NBA,,28,NA,712,8.5,19,0.448,4.8,7.9,0.609,13.2,1.4,5.2,21.8
2 seasons,NA,BOS,NBA,,11,NA,80,6.8,27,0.25,3.6,4.5,0.8,5.4,1.4,9.5,17.1
1 season,NA,CIN,NBA,,2,NA,72,6,15.5,0.387,4.5,7,0.643,10.5,0.5,4.5,16.5
