Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1953-54,24,MNL,NBA,C,13,265,27,0.467,0.483,NA,NA,NA,6.8,NA,0.3,1,1.3,0.235
1954-55,25,MNL,NBA,C,7,197,22.2,0.506,0.408,NA,NA,NA,3.7,NA,0.6,0.4,0.9,0.227
1955-56,26,MNL,NBA,C,3,69,26.7,0.537,0.821,NA,NA,NA,16.4,NA,0.3,0.1,0.4,0.299
1956-57,27,MNL,NBA,C,5,181,19,0.467,0.22,NA,NA,NA,10.6,NA,0.4,0,0.4,0.109
1957-58,28,CIN,NBA,C,2,72,14.8,0.444,0.452,NA,NA,NA,2.5,NA,0.1,0,0.1,0.079
1958-59,29,STL,NBA,C,6,161,22.7,0.559,0.4,NA,NA,NA,8.5,NA,0.6,0.2,0.8,0.247
1959-60,30,STL,NBA,C,14,426,18.1,0.452,0.281,NA,NA,NA,15.3,NA,0.5,0.1,0.6,0.065
1960-61,31,STL,NBA,C,8,191,16.8,0.457,0.412,NA,NA,NA,8.9,NA,0.2,0.1,0.3,0.084
1962-63,33,BOS,NBA,C,6,40,-1.4,0.314,0.231,NA,NA,NA,3.3,NA,-0.2,0,-0.2,-0.215
1963-64,34,BOS,NBA,C,5,40,0.3,0.28,0.118,NA,NA,NA,7.9,NA,-0.4,0.1,-0.3,-0.328
Career,NA,,NBA,,69,1642,19.7,0.466,0.362,NA,NA,NA,9.6,NA,2.4,2.1,4.5,0.131
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,STL,NBA,,28,778,18.7,0.471,0.336,NA,NA,NA,12.3,NA,1.3,0.5,1.7,0.107
4 seasons,NA,MNL,NBA,,28,712,23.6,0.486,0.416,NA,NA,NA,7.8,NA,1.6,1.5,3.1,0.207
2 seasons,NA,BOS,NBA,,11,80,-0.6,0.295,0.167,NA,NA,NA,5.6,NA,-0.6,0.1,-0.5,-0.272
1 season,NA,CIN,NBA,,2,72,14.8,0.444,0.452,NA,NA,NA,2.5,NA,0.1,0,0.1,0.079
