Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Walt Kirk,,5,2.3,0.4
Reggie Jackson,93.3,4.9,2.5,0.1
Gene Shue,92.8,4.6,2.4,0.4
Danny Ainge,90.5,5.2,1.8,0.5
Walt Hazzard,89.8,4.5,2.2,0.2
Jeremy Lin,88.8,5.4,2.7,0.5
Mike Barrett,87.5,4.9,2.7,-0.1
Mike James,87.2,5.2,1.8,0
Mookie Blaylock,87.0,4.9,2.1,-0.3
Lewis Lloyd,86.8,4.6,2.6,0.1
Matt Maloney,85.8,5.3,2.2,-0.3
