,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,22,BOS,NBA,PG,38,331,70%,30%,,,,+5.5,+2.9,11,3,17,3,2,0,77,0,6
2012-13,23,ORL,NBA,SG,75,1682,25%,65%,10%,,,-9.5,-3.1,55,29,55,6,26,2,448,6,17
2013-14,24,ORL,NBA,SG,79,1506,8%,83%,9%,,,-4.2,+2.6,29,13,60,2,27,8,245,9,29
2014-15,25,CHI,NBA,SG,56,504,21%,76%,3%,,,-0.2,-4.0,9,3,17,1,7,3,77,0,10
2015-16,26,CHI,NBA,SG,59,1263,32%,66%,2%,,,-0.7,+1.4,30,16,44,4,14,3,225,5,25
2016-17,27,NOP,NBA,SG,73,1820,5%,84%,11%,1%,,-2.8,-1.6,38,10,55,4,27,3,370,8,24
2017-18,28,NOP,NBA,SG,82,2586,20%,74%,7%,,,+3.1,+3.6,41,35,69,4,27,6,428,10,35
2018-19,29,NOP,NBA,SG,53,1463,40%,55%,4%,,,-0.1,+2.0,28,20,41,3,26,2,235,7,27
2019-20,30,NOP,NBA,SG,51,958,38%,52%,10%,,,-1.9,-1.3,16,6,32,5,17,3,182,6,16
Career,,,NBA,,566,12113,23%,69%,7%,,,-1.7,+0.6,257,135,390,32,173,30,2287,51,189
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NOP,NBA,,259,6827,23%,69%,8%,,,+0.1,+1.2,123,71,197,16,97,14,1215,31,102
2 seasons,,ORL,NBA,,154,3188,17%,74%,10%,,,-7.0,-0.4,84,42,115,8,53,10,693,15,46
2 seasons,,CHI,NBA,,115,1767,29%,69%,2%,,,-0.6,-0.2,39,19,61,5,21,6,302,5,35
1 season,,BOS,NBA,,38,331,70%,30%,,,,+5.5,+2.9,11,3,17,3,2,0,77,0,6
