,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,21,HOU,NBA,PF,52,868,,,,99%,1%,+0.5,-2.2,12,5,35,11,18,2,98,4,10
2011-12,22,HOU,NBA,PF,64,1483,,,5%,83%,12%,-1.2,-2.8,19,8,48,14,24,7,132,3,19
2012-13,23,TOT,NBA,PF,71,1775,,,3%,90%,7%,+1.2,+2.7,32,13,60,12,28,4,199,5,22
2012-13,23,HOU,NBA,PF,47,1219,,,4%,88%,9%,+2.4,-1.7,23,7,40,9,24,2,130,5,17
2012-13,23,SAC,NBA,PF,24,556,,,,97%,4%,-1.5,+4.5,9,6,20,3,4,2,69,0,5
2013-14,24,TOT,NBA,PF,65,1533,,,1%,95%,4%,+5.4,+6.4,19,11,62,25,30,4,193,5,12
2013-14,24,SAC,NBA,PF,17,415,,,,88%,12%,-4.5,-1.5,4,2,14,8,8,1,35,2,5
2013-14,24,TOR,NBA,PF,48,1118,,,1%,98%,1%,+9.1,+7.6,15,9,48,17,22,3,158,3,7
2014-15,25,TOR,NBA,PF,81,2156,,,33%,67%,1%,+5.5,+4.8,31,6,70,9,31,7,368,6,20
2015-16,26,TOR,NBA,PF,79,2020,,,15%,85%,,+10.3,+11.0,22,23,55,11,15,8,224,5,10
2016-17,27,TOR,NBA,PF,65,1599,,,,91%,9%,+10.8,+10.4,20,5,44,10,24,6,188,4,11
2017-18,28,OKC,NBA,PF,82,1270,,,,22%,78%,-3.4,-9.7,13,6,38,12,18,4,151,2,6
2018-19,29,OKC,NBA,PF,63,861,,,,88%,13%,-6.3,-12.0,11,3,21,5,13,7,72,5,6
2019-20,30,LAC,NBA,PF,51,607,,,,87%,13%,+4.9,-2.0,8,2,19,7,10,8,76,0,2
Career,,,NBA,,673,14172,,,8%,80%,12%,+3.7,+2.4,187,82,452,116,211,57,1701,39,118
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,TOR,NBA,,273,6893,,,15%,83%,2%,+8.7,+8.4,88,43,217,47,92,24,938,18,48
3 seasons,,HOU,NBA,,163,3570,,,4%,88%,8%,+0.5,-2.3,54,20,123,34,66,11,360,12,46
2 seasons,,OKC,NBA,,145,2131,,,,49%,51%,-4.6,-10.6,24,9,59,17,31,11,223,7,12
1 season,,LAC,NBA,,51,607,,,,87%,13%,+4.9,-2.0,8,2,19,7,10,8,76,0,2
2 seasons,,SAC,NBA,,41,971,,,,93%,7%,-2.8,+1.9,13,8,34,11,12,3,104,2,10
