,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1969-70,19,ELIZCITYST,29,,192,383,,,72,109,,412,,,,,,456,.501,,.661,,15.7,14.2,
1970-71,20,ELIZCITYST,33,,329,616,,,100,152,,556,,,,,,758,.534,,.658,,23.0,16.8,
Career,,,62,,521,999,,,172,261,,968,,,,,,1214,.522,,.659,,19.6,15.6,
