,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1993-94,23,UTA,NBA,,7,11,1,2,7,10,4,6,4,6,9,4,3,2,3,5,15,17.0
1994-95,24,UTA,NBA,,6,11,2,3,6,9,6,7,3,6,9,4,5,1,5,4,17,16.3
1995-96,25,UTA,NBA,,5,8,2,3,4,7,8,8,5,7,9,3,3,1,3,4,19,20.8
1996-97,26,UTA,NBA,46:18,8,15,4,10,7,10,8,11,4,9,13,6,5,3,6,6,23,24.5
1997-98,27,UTA,NBA,43:22,7,11,4,6,6,9,9,9,4,7,9,5,3,3,4,6,21,20.2
1998-99,28,UTA,NBA,44:47,10,19,5,9,7,13,9,10,4,10,11,5,4,2,5,6,25,24.5
1999-00,29,UTA,NBA,44:28,9,19,4,9,9,14,8,11,5,12,15,6,6,2,4,6,25,22.0
2000-01,30,UTA,NBA,46:19,7,17,5,7,7,12,12,12,4,8,9,6,6,2,5,6,24,24.8
2001-02,31,UTA,NBA,44:20,8,17,4,8,7,11,9,10,6,8,10,6,4,2,6,6,25,18.7
2002-03,32,WAS,NBA,39:51,7,12,4,7,5,8,4,6,4,8,8,5,4,1,5,6,16,15.6
2003-04,33,LAL,NBA,30:17,5,10,3,6,4,6,6,6,4,9,9,5,4,2,3,4,17,14.1
2004-05,34,DEN,NBA,33:55,4,10,4,10,3,5,4,6,4,7,9,6,3,2,2,5,14,14.6
2005-06,35,DEN,NBA,2:34,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0
Career,,,,46:19,10,19,5,10,9,14,12,12,6,12,15,6,6,3,6,6,25,24.8
9 Seasons,,UTA,NBA,46:19,10,19,5,10,9,14,12,12,6,12,15,6,6,3,6,6,25,24.8
1 Season,,LAL,NBA,30:17,5,10,3,6,4,6,6,6,4,9,9,5,4,2,3,4,17,14.1
2 Seasons,,DEN,NBA,33:55,4,10,4,10,3,5,4,6,4,7,9,6,3,2,2,5,14,14.6
1 Season,,WAS,NBA,39:51,7,12,4,7,5,8,4,6,4,8,8,5,4,1,5,6,16,15.6
