,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,UTA,NBA,SF,78,2473,,36%,64%,,,+5.8,+2.1,65,23,100,16,85,0,342,13,44
2001-02,31,UTA,NBA,SG,66,1998,,73%,27%,,,+4.7,+6.9,65,20,75,19,34,0,288,7,31
2002-03,32,WAS,NBA,SF,70,1388,,,76%,22%,1%,-3.6,-3.9,39,11,58,3,29,0,157,6,4
2003-04,33,LAL,NBA,SF,72,945,,3%,92%,6%,,+1.4,-3.4,23,11,48,2,16,0,155,1,5
2004-05,34,DEN,NBA,SF,70,1026,,23%,66%,11%,,-0.5,-3.5,22,10,73,0,26,0,161,3,11
2005-06,35,DEN,NBA,SF,1,3,,,,100%,,+60.0,+59.8,0,0,0,0,0,0,2,0,0
Career,,,NBA,,357,7833,,33%,60%,6%,,+2.5,+0.9,214,75,354,40,190,0,1105,30,95
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,UTA,NBA,,144,4471,,53%,47%,,,+5.3,+4.2,130,43,175,35,119,0,630,20,75
1 season,,LAL,NBA,,72,945,,3%,92%,6%,,+1.4,-3.4,23,11,48,2,16,0,155,1,5
2 seasons,,DEN,NBA,,71,1029,,23%,66%,12%,,-0.3,-3.3,22,10,73,0,26,0,163,3,11
1 season,,WAS,NBA,,70,1388,,,76%,22%,1%,-3.6,-3.9,39,11,58,3,29,0,157,6,4
