Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,19,CHI,NBA,PG,48,0,392,3.9,10.4,0.381,0.4,2.1,0.174,3.6,8.3,0.433,0.8,1.5,0.563,0.3,3.8,4,5.8,0.8,0.6,3.2,4.3,9.1
2013-14,20,TOT,NBA,SG,40,3,443,3.1,9.7,0.319,0.4,1.5,0.278,2.7,8.2,0.327,2.1,2.8,0.743,0.1,3.2,3.3,4.7,0.8,0.4,3.2,3.7,8.7
2013-14,20,CHI,NBA,SG,19,2,242,2.4,9.8,0.242,0.3,1.5,0.2,2.1,8.3,0.25,1.6,2.4,0.688,0.1,2.7,2.8,4.2,0.3,0.6,2.5,3.7,6.7
2013-14,20,BRK,NBA,SG,21,1,201,3.9,9.5,0.415,0.5,1.4,0.375,3.4,8.1,0.422,2.7,3.4,0.789,0,3.8,3.8,5.4,1.4,0.2,3.9,3.8,11.1
2017-18,24,MEM,NBA,PG,3,0,74,1.9,7.8,0.25,0.5,1.9,0.25,1.5,5.8,0.25,1,2.4,0.4,0.5,2.4,2.9,6.3,1.9,0,1.5,2.4,5.4
Career,NA,,NBA,,91,3,909,3.4,9.8,0.343,0.4,1.8,0.222,3,8,0.369,1.5,2.2,0.661,0.2,3.4,3.6,5.3,0.9,0.5,3,3.9,8.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHI,NBA,,67,2,634,3.4,10.2,0.33,0.3,1.9,0.182,3,8.3,0.363,1.1,1.8,0.625,0.2,3.4,3.6,5.2,0.6,0.6,3,4.1,8.2
1 season,NA,BRK,NBA,,21,1,201,3.9,9.5,0.415,0.5,1.4,0.375,3.4,8.1,0.422,2.7,3.4,0.789,0,3.8,3.8,5.4,1.4,0.2,3.9,3.8,11.1
1 season,NA,MEM,NBA,,3,0,74,1.9,7.8,0.25,0.5,1.9,0.25,1.5,5.8,0.25,1,2.4,0.4,0.5,2.4,2.9,6.3,1.9,0,1.5,2.4,5.4
