,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,19,CHI,NBA,PG,48,392,90%,11%,,,,+1.8,+1.3,20,11,24,1,7,2,138,0,12
2013-14,20,TOT,NBA,SG,40,443,57%,41%,3%,,,-7.0,-8.1,18,11,20,6,18,1,140,3,19
2013-14,20,CHI,NBA,SG,19,242,68%,32%,,,,+4.1,+2.1,7,3,6,5,9,1,65,2,11
2013-14,20,BRK,NBA,SG,21,201,43%,51%,6%,,,-19.3,-19.6,11,8,14,1,9,0,75,1,8
2017-18,24,MEM,NBA,PG,3,74,100%,,,,,-19.0,-12.7,1,1,5,0,2,1,31,1,0
Career,,,NBA,,91,909,74%,24%,1%,,,-4.2,-4.4,39,23,49,7,27,4,309,4,31
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,67,634,81%,19%,,,,+2.7,+1.6,27,14,30,6,16,3,203,2,23
1 season,,BRK,NBA,,21,201,43%,51%,6%,,,-19.3,-19.6,11,8,14,1,9,0,75,1,8
1 season,,MEM,NBA,,3,74,100%,,,,,-19.0,-12.7,1,1,5,0,2,1,31,1,0
