Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,23,MIL,NBA,SG,3,NA,126,14.1,22.4,0.629,NA,NA,NA,14.1,22.4,0.629,1.4,1.8,0.8,1.1,1.4,2.5,5.4,1.8,0.7,NA,4,29.6,NA,NA,110
1977-78,25,MIL,NBA,SG,9,NA,305,12,24.2,0.497,NA,NA,NA,12,24.2,0.497,2.9,4,0.741,0.6,3.8,4.4,8.5,1.8,1.2,4.3,2.9,27,NA,101,104
1979-80,27,MIL,NBA,SG,7,NA,268,8.5,18.5,0.46,1.7,3.9,0.429,6.8,14.6,0.468,1.9,1.9,1,0.7,3.1,3.9,6.8,2,0,3,4.6,20.5,NA,107,105
1980-81,28,MIL,NBA,SG,7,NA,181,7.7,16.8,0.459,0.5,1.6,0.333,7.1,15.1,0.473,3.3,4.4,0.75,1.1,5.2,6.3,6,2.7,0.3,3.3,6,19.2,NA,107,107
1981-82,29,MIL,NBA,SG,6,NA,232,8.4,17,0.494,1.1,2.2,0.5,7.3,14.8,0.493,4.4,5.3,0.833,0.9,2.4,3.3,6.2,1.8,0.2,4.9,5.1,22.3,NA,106,115
1982-83,30,MIL,NBA,SG,9,NA,240,7.6,17.7,0.429,0.6,2.3,0.273,7,15.4,0.452,2.9,3.6,0.824,1.5,3.2,4.6,6.7,1.3,0.8,3.6,4.6,18.7,NA,102,106
Career,NA,,NBA,,41,NA,1352,9.6,19.7,0.49,1,2.6,0.396,9,18,0.499,2.9,3.5,0.808,0.9,3.3,4.2,6.9,1.9,0.6,3.4,4.4,22.8,NA,104,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIL,NBA,,41,NA,1352,9.6,19.7,0.49,1,2.6,0.396,9,18,0.499,2.9,3.5,0.808,0.9,3.3,4.2,6.9,1.9,0.6,3.4,4.4,22.8,NA,104,108
