,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2011-12,22,MIL,NBA,31:32,9,11,1,1,8,11,4,4,5,7,9,5,2,2,3,5,19,18.2
2012-13,23,TOT,NBA,23:45,4,8,0,1,4,7,3,3,3,5,5,2,1,0,2,4,11,13.7
2012-13,23,CLE,NBA,23:45,3,8,0,1,3,7,1,2,2,2,4,2,1,0,2,4,7,4.4
2012-13,23,MEM,NBA,16:54,4,4,0,0,4,4,3,3,3,5,5,2,1,0,1,2,11,13.7
2013-14,24,MEM,NBA,31:53,10,14,3,4,9,12,5,6,5,9,12,3,2,3,2,5,23,22.8
2014-15,25,MEM,NBA,29:59,9,14,2,3,8,12,4,4,3,10,12,4,2,1,3,6,20,20.8
2015-16,26,PHO,NBA,41:25,9,18,2,4,9,18,5,6,6,10,14,5,2,3,5,6,22,22.5
2016-17,27,DET,NBA,41:24,11,23,4,7,11,20,10,10,4,9,11,6,3,2,5,5,24,19.9
2017-18,28,DET,NBA,32:01,4,8,0,1,4,8,6,6,2,7,9,2,1,1,3,4,10,6.5
2018-19,29,DET,NBA,30:42,5,8,1,1,5,7,4,4,3,9,11,2,3,1,3,5,12,10.3
Career,,,,41:25,11,23,4,7,11,20,10,10,6,10,14,6,3,3,5,6,24,22.8
3 Seasons,,MEM,NBA,31:53,10,14,3,4,9,12,5,6,5,10,12,4,2,3,3,6,23,22.8
3 Seasons,,DET,NBA,41:24,11,23,4,7,11,20,10,10,4,9,11,6,3,2,5,5,24,19.9
1 Season,,PHO,NBA,41:25,9,18,2,4,9,18,5,6,6,10,14,5,2,3,5,6,22,22.5
1 Season,,MIL,NBA,31:32,9,11,1,1,8,11,4,4,5,7,9,5,2,2,3,5,19,18.2
1 Season,,CLE,NBA,23:45,3,8,0,1,3,7,1,2,2,2,4,2,1,0,2,4,7,4.4
