Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,TRH,BAA,NA,8,NA,NA,6,21,0.286,0,6,0,NA,6,8,12
Career,NA,,BAA,NA,8,NA,NA,6,21,0.286,0,6,0,NA,6,8,12
