,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,23,TOT,NBA,SG,14,62,28%,72%,,,,-5.0,-5.4,1,6,0,0,5,0,11,3,1
2002-03,23,MIL,NBA,SG,12,42,,100%,,,,-8.3,-9.0,1,2,0,0,5,0,7,3,1
2002-03,23,SEA,NBA,SG,2,20,86%,14%,,,,+2.7,+2.5,0,4,0,0,0,0,4,0,0
2003-04,24,SEA,NBA,PG,82,2021,67%,33%,,,,-3.7,-6.5,66,62,60,14,98,0,472,13,70
2004-05,25,SEA,NBA,SG,49,883,10%,82%,8%,,,-7.7,-13.5,23,22,25,7,28,0,150,6,25
2005-06,26,TOT,NBA,SG,76,2112,30%,67%,2%,,,-1.8,-1.9,50,53,50,15,110,6,447,21,63
2005-06,26,SEA,NBA,SG,48,1085,53%,46%,1%,,,-7.3,-5.5,26,35,31,6,63,4,279,13,39
2005-06,26,CLE,NBA,SG,28,1027,6%,90%,4%,,,+4.2,+2.2,24,18,19,9,47,2,168,8,24
2006-07,27,DET,NBA,SG,69,1477,47%,53%,1%,,,+1.1,-5.8,35,36,37,8,51,6,417,10,28
2007-08,28,TOT,NBA,PG,42,874,95%,5%,,,,-1.9,-5.8,37,35,24,6,45,2,325,6,25
2007-08,28,DET,NBA,PG,19,347,88%,12%,,,,+1.9,-7.4,16,11,8,4,17,2,136,3,8
2007-08,28,IND,NBA,PG,23,527,100%,,,,,-4.2,-3.1,21,24,16,2,28,0,189,3,17
2008-09,29,ATL,NBA,SG,80,1975,34%,65%,1%,,,+5.9,+8.0,54,51,85,13,98,7,358,21,29
2009-10,30,TOT,NBA,SG,75,1673,5%,74%,22%,,,-0.2,-0.2,47,34,77,6,80,4,304,14,44
2009-10,30,CHA,NBA,SG,46,993,8%,91%,1%,,,+3.3,+2.2,35,22,46,5,57,4,194,11,30
2009-10,30,CHI,NBA,SG,29,680,,48%,52%,1%,,-5.1,-4.2,12,12,31,1,23,0,110,3,14
Career,,,NBA,,487,11077,40%,56%,5%,,,-0.7,-2.5,313,299,358,69,515,25,2484,94,285
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SEA,NBA,,181,4009,51%,47%,2%,,,-5.6,-7.7,115,123,116,27,189,4,905,32,134
2 seasons,,DET,NBA,,88,1824,55%,45%,,,,+1.2,-6.1,51,47,45,12,68,8,553,13,36
1 season,,ATL,NBA,,80,1975,34%,65%,1%,,,+5.9,+8.0,54,51,85,13,98,7,358,21,29
1 season,,CHA,NBA,,46,993,8%,91%,1%,,,+3.3,+2.2,35,22,46,5,57,4,194,11,30
1 season,,CHI,NBA,,29,680,,48%,52%,1%,,-5.1,-4.2,12,12,31,1,23,0,110,3,14
1 season,,CLE,NBA,,28,1027,6%,90%,4%,,,+4.2,+2.2,24,18,19,9,47,2,168,8,24
1 season,,IND,NBA,,23,527,100%,,,,,-4.2,-3.1,21,24,16,2,28,0,189,3,17
1 season,,MIL,NBA,,12,42,,100%,,,,-8.3,-9.0,1,2,0,0,5,0,7,3,1
