Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,24,KCO,NBA,PG,1,1,27:00,6,12,0.5,NA,NA,NA,5,5,1,NA,1,5,NA,NA,NA,1,17
1974-75,26,KCO,NBA,PG,1,1,36:00,10,15,0.667,NA,NA,NA,7,8,0.875,1,2,6,3,1,NA,2,27
1975-76,27,KCK,NBA,PG,1,1,30:00,5,13,0.385,NA,NA,NA,3,3,1,2,5,7,2,0,NA,0,13
1979-80,31,BOS,NBA,PG,1,0,21:00,0,8,0,0,0,NA,2,3,0.667,1,3,6,2,0,2,1,2
1980-81,32,BOS,NBA,PG,1,0,25:00,4,7,0.571,0,0,NA,1,3,0.333,0,5,9,3,0,2,3,9
1981-82,33,BOS,NBA,PG,1,1,23:00,2,5,0.4,0,0,NA,2,2,1,1,2,7,1,0,2,3,6
Career,NA,,NBA,,6,4,162,27,60,0.45,0,0,NA,20,24,0.833,5,18,40,11,1,6,10,74
