Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1988-89,23,PHI,NBA,PG,82,1372,14,0.533,0.412,0.186,1.5,6.2,3.8,28.9,2.4,0.1,13.9,14.1,NA,2.3,0.6,2.9,0.103,NA,1.2,0,1.2,1.1
1989-90,24,PHI,NBA,PG,72,975,14.2,0.53,0.286,0.207,1.8,5.7,3.7,28.5,2.4,0,11.2,14.7,NA,1.9,0.7,2.7,0.131,NA,0.5,0.5,0.9,0.7
1990-91,25,MIN,NBA,PG,80,980,16.9,0.528,0.365,0.195,3.1,5.6,4.3,31.6,2.8,0.3,11.3,19.9,NA,2.1,0.5,2.6,0.127,NA,2.2,0.1,2.2,1
1991-92,26,MIN,NBA,PG,82,1082,16,0.519,0.241,0.168,2.7,7.6,5,27.2,3.1,0.4,11.3,17.8,NA,1.5,0.6,2.1,0.095,NA,0.8,0.4,1.2,0.9
1992-93,27,HOU,NBA,PG,82,1516,14.1,0.584,0.257,0.351,1.8,5.4,3.7,22.6,2.6,0.1,13.9,15,NA,2.9,1.7,4.6,0.145,NA,-0.4,1.2,0.7,1
1993-94,28,HOU,NBA,PG,73,1225,12.2,0.584,0.211,0.294,1,7.9,4.6,17.6,2.1,0.1,14.4,13.8,NA,1.8,1.6,3.3,0.131,NA,-1.6,1.5,-0.1,0.6
1994-95,29,TOT,NBA,PG,59,808,14.9,0.55,0.251,0.287,1.8,7.3,4.5,22,2.1,0.3,13.2,18.6,NA,1.3,0.5,1.9,0.11,NA,-0.6,0.4,-0.2,0.4
1994-95,29,HOU,NBA,PG,28,186,17.3,0.647,0.262,0.323,0.6,7.1,4,19.3,2.2,0.4,15.9,21.3,NA,0.4,0.1,0.5,0.139,NA,0.5,0,0.6,0.1
1994-95,29,DAL,NBA,PG,31,622,14.1,0.52,0.248,0.276,2.1,7.4,4.6,22.8,2.1,0.3,12.3,17.8,NA,0.9,0.4,1.3,0.102,NA,-1,0.6,-0.4,0.3
1995-96,30,DAL,NBA,PG,69,716,16.6,0.544,0.212,0.235,1.5,4.8,3,23.4,3,0.3,11.7,21.3,NA,1.2,0.4,1.6,0.11,NA,0.1,0.4,0.5,0.5
1996-97,31,NYK,NBA,PG,38,251,11,0.625,0.308,0.385,3,5.5,4.3,17.8,4.4,0,27.2,11.5,NA,0.2,0.5,0.7,0.136,NA,-3,4.5,1.5,0.2
1997-98,32,CLE,NBA,PG,43,312,13.9,0.528,0.167,0.303,2.4,9.3,5.9,25.3,3.1,0.7,13.8,12.8,NA,0.5,0.5,1,0.156,NA,-0.2,2.8,2.6,0.4
Career,NA,,NBA,,680,9237,14.5,0.547,0.282,0.243,1.9,6.4,4.2,25,2.6,0.2,13,16.2,NA,15.8,7.7,23.5,0.122,NA,0.1,0.8,0.9,6.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,183,2927,13.5,0.589,0.24,0.326,1.4,6.6,4.1,20.3,2.4,0.1,14.3,14.9,NA,5,3.4,8.5,0.139,NA,-0.9,1.2,0.4,1.8
2 seasons,NA,MIN,NBA,,162,2062,16.4,0.523,0.302,0.181,2.9,6.6,4.7,29.3,3,0.4,11.3,18.8,NA,3.6,1.1,4.7,0.11,NA,1.4,0.3,1.7,1.9
2 seasons,NA,PHI,NBA,,154,2347,14.1,0.532,0.359,0.195,1.6,6,3.8,28.7,2.4,0.1,12.8,14.4,NA,4.3,1.3,5.6,0.115,NA,0.9,0.2,1.1,1.8
2 seasons,NA,DAL,NBA,,100,1338,15.5,0.534,0.227,0.252,1.8,6,3.7,23.1,2.6,0.3,12,19.7,NA,2.2,0.8,3,0.106,NA,-0.4,0.5,0.1,0.7
1 season,NA,CLE,NBA,,43,312,13.9,0.528,0.167,0.303,2.4,9.3,5.9,25.3,3.1,0.7,13.8,12.8,NA,0.5,0.5,1,0.156,NA,-0.2,2.8,2.6,0.4
1 season,NA,NYK,NBA,,38,251,11,0.625,0.308,0.385,3,5.5,4.3,17.8,4.4,0,27.2,11.5,NA,0.2,0.5,0.7,0.136,NA,-3,4.5,1.5,0.2
