Season,Team,Lg,Salary
1996-97,Charlotte Hornets,NBA,"$250,000"
1997-98,Denver Nuggets,NBA,"$330,000"
2002-03,San Antonio Spurs,NBA,"$139,925"
2004-05,Milwaukee Bucks,NBA,"$116,713"
2005-06,Los Angeles Clippers,NBA,"$74,652"
Career,(may be incomplete),,"$911,290"
