Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,24,BAL,NBA,NA,1,2,-6.2,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,-0.601
1969-70,25,LAS,ABA,NA,3,9,6.2,0.429,0,0,NA,NA,13.8,0,22.2,36.4,NA,0,0,0,-0.05
Career,NA,,TOT,NA,4,11,4,0.375,0,0,NA,NA,13.8,0,22.2,36.4,NA,0,0,0,-0.15
,NA,,ABA,NA,3,9,6.2,0.429,0,0,NA,NA,13.8,0,22.2,36.4,NA,0,0,0,-0.05
,NA,,NBA,NA,1,2,-6.2,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,-0.601
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAS,ABA,NA,3,9,6.2,0.429,0,0,NA,NA,13.8,0,22.2,36.4,NA,0,0,0,-0.05
1 season,NA,BAL,NBA,NA,1,2,-6.2,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,-0.601
