Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,23,PHW,NBA,PF,80,NA,2509,5.4,13.3,0.404,3.1,3.8,0.824,10.5,2.1,4.7,13.9
1962-63,24,SFW,NBA,PF,64,NA,2245,6.4,15,0.425,3.7,5,0.728,10,1.7,4,16.4
1963-64,25,SFW,NBA,SF,80,NA,2422,6.5,14.1,0.458,3.1,4.4,0.702,9.1,2.2,4.3,16
1964-65,26,SFW,NBA,SF,79,NA,2408,5.4,13.7,0.394,4.2,5.5,0.751,9.8,1.6,4.2,15
1965-66,27,SFW,NBA,PF,80,NA,2383,6.1,13.5,0.448,3.4,4.4,0.765,10.8,1.2,4.3,15.5
1966-67,28,SFW,NBA,PF,72,NA,1846,5.7,13.8,0.415,3.4,4.8,0.717,10.7,1.8,5.1,14.8
1967-68,29,SEA,NBA,SF,82,NA,2857,6,12.7,0.469,3.1,4.3,0.707,10.6,2.4,4.1,15
1968-69,30,SEA,NBA,SF,82,NA,2673,6.2,13.7,0.453,3,4,0.736,11.1,2.6,4.1,15.4
1969-70,31,SEA,NBA,SF,80,NA,2294,6.2,12.8,0.482,3.1,3.9,0.79,10.5,2.5,5,15.4
1970-71,32,SEA,NBA,PF,79,NA,1822,5.6,12.2,0.463,3.2,4.3,0.75,9.6,2.1,4,14.5
Career,NA,,NBA,,778,NA,23459,5.9,13.5,0.441,3.3,4.4,0.745,10.3,2,4.4,15.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"PHW,SFW",NBA,,455,NA,13813,5.9,13.9,0.424,3.5,4.6,0.747,10.1,1.8,4.4,15.3
4 seasons,NA,SEA,NBA,,323,NA,9646,6,12.9,0.466,3.1,4.1,0.742,10.5,2.4,4.3,15.1
